Order_ID,Customer_ID,Order_Date,Required_Delivery_Date,Actual_Delivery_Date,Delay_Days,Shipping_Cost,Contract_Grace_Period_Days,Warehouse_Location,Distance_to_Warehouse_km,Is_Complained,Complaint_Reason
ORD-100179,B2B-43323,2025-11-19 22:19:01,2025-12-03 22:19:01,2025-12-03 22:19:01,0,63.22,7,Melbourne,593.06,0.0,
ORD-100180,B2B-85628,2026-06-30 20:51:58,2026-07-10 20:51:58,2026-07-09 20:51:58,-1,64.55,7,Brisbane,299.31,0.0,
ORD-100181,B2B-72214,2026-01-29 20:45:29,2026-02-12 20:45:29,2026-02-12 20:45:29,0,62.91,3,Melbourne,211.97,0.0,
ORD-100182,B2B-74018,2025-08-26 14:23:02,2025-09-09 14:23:02,2025-09-09 14:23:02,0,65.38,3,Brisbane,437.58,0.0,
ORD-100183,B2B-55596,2025-11-21 02:15:11,2025-11-29 02:15:11,2025-11-29 02:15:11,0,48.68,3,Brisbane,37.19,0.0,
ORD-100184,B2B-62355,2026-05-03 03:04:56,2026-05-10 03:04:56,2026-05-11 03:04:56,1,74.17,3,Adelaide,200.8,0.0,
ORD-100185,B2B-57426,2026-01-20 07:31:35,2026-01-31 07:31:35,2026-02-01 07:31:35,1,86.34,7,Melbourne,498.84,0.0,
ORD-100186,B2B-11848,2026-07-09 15:08:18,2026-07-22 15:08:18,2026-07-20 15:08:18,-2,83.95,3,Melbourne,509.37,0.0,
ORD-100187,B2B-65084,2026-07-02 08:35:17,2026-07-15 08:35:17,2026-07-15 08:35:17,0,65.59,7,Brisbane,218.58,0.0,
ORD-100188,B2B-6754,2026-07-01 12:52:20,2026-07-08 12:52:20,2026-07-09 12:52:20,1,82.87,3,Perth,533.44,0.0,
ORD-100189,B2B-54971,2026-07-07 04:43:11,2026-07-15 04:43:11,2026-07-14 04:43:11,-1,78.25,7,Brisbane,147.06,0.0,
ORD-100190,B2B-93833,2025-12-02 23:33:08,2025-12-09 23:33:08,2025-12-09 23:33:08,0,76.77,3,Brisbane,418.51,0.0,
ORD-100191,B2B-76363,2026-05-29 20:29:18,2026-06-12 20:29:18,2026-06-18 20:29:18,6,77.86,7,Melbourne,555.75,1.0,Late Delivery
ORD-100192,B2B-11435,2025-08-13 12:49:48,2025-08-25 12:49:48,2025-08-27 12:49:48,2,58.76,7,Melbourne,298.71,0.0,
ORD-100193,B2B-39539,2026-02-16 16:16:50,2026-02-28 16:16:50,2026-02-23 16:16:50,-5,96.07,3,Brisbane,614.75,0.0,
ORD-100194,B2B-76456,2025-10-19 19:05:39,2025-10-28 19:05:39,2025-10-28 19:05:39,0,62.07,3,Adelaide,487.84,0.0,
ORD-100195,B2B-6337,2025-11-06 13:25:32,2025-11-17 13:25:32,2025-11-17 13:25:32,0,73.99,7,Melbourne,362.09,0.0,
ORD-100196,B2B-21097,2025-10-23 08:40:13,2025-10-30 08:40:13,2025-10-30 08:40:13,0,60.23,3,Melbourne,138.29,0.0,
ORD-100197,B2B-69254,2026-07-28 16:30:46,2026-08-08 16:30:46,2026-08-13 16:30:46,5,55.96,7,Brisbane,391.86,1.0,Late Delivery
ORD-100198,B2B-28109,2025-08-19 07:53:11,2025-08-31 07:53:11,2025-08-31 07:53:11,0,53.1,7,Melbourne,53.68,0.0,
ORD-100199,B2B-30729,2025-08-07 14:33:26,2025-08-17 14:33:26,2025-08-18 14:33:26,1,78.01,3,Melbourne,556.38,0.0,
ORD-100200,B2B-74836,2026-04-28 03:34:45,2026-05-12 03:34:45,2026-05-12 03:34:45,0,59.43,3,Adelaide,437.22,0.0,
ORD-100201,B2B-2773,2025-08-27 22:21:23,2025-09-06 22:21:23,2025-09-07 22:21:23,1,48.26,3,Perth,223.95,0.0,
ORD-100202,B2B-54897,2025-08-08 04:53:05,2025-08-15 04:53:05,2025-08-15 04:53:05,0,52.35,3,Melbourne,287.59,0.0,
ORD-100203,B2B-84982,2026-06-03 22:40:28,2026-06-14 22:40:28,2026-06-14 22:40:28,0,58.44,3,Adelaide,168.92,0.0,
ORD-100204,B2B-41054,2026-03-10 20:35:30,2026-03-20 20:35:30,2026-03-22 20:35:30,2,71.46,7,Perth,470.71,0.0,
ORD-100205,B2B-35688,2025-12-28 20:43:45,2026-01-10 20:43:45,2026-01-08 20:43:45,-2,72.51,7,Adelaide,329.31,0.0,
ORD-100206,B2B-2258,2026-04-17 14:18:12,2026-05-01 14:18:12,2026-05-02 14:18:12,1,73.73,3,Brisbane,331.68,0.0,
ORD-100207,B2B-20421,2026-01-06 17:11:28,2026-01-18 17:11:28,2026-01-18 17:11:28,0,85.27,3,Brisbane,718.6,0.0,
ORD-100208,B2B-97825,2025-12-28 17:44:35,2026-01-07 17:44:35,2026-01-06 17:44:35,-1,71.97,3,Brisbane,371.6,0.0,
ORD-100209,B2B-14205,2025-11-22 05:43:39,2025-12-04 05:43:39,2025-12-05 05:43:39,1,52.88,7,Melbourne,93.91,0.0,
ORD-100210,B2B-44847,2025-10-13 17:27:29,2025-10-20 17:27:29,2025-10-18 17:27:29,-2,40.47,7,Melbourne,130.12,0.0,
ORD-100211,B2B-52738,2026-01-16 08:14:20,2026-01-28 08:14:20,2026-01-24 08:14:20,-4,101.4,3,Brisbane,826.49,0.0,
ORD-100212,B2B-77562,2026-04-25 08:19:40,2026-05-06 08:19:40,2026-05-07 08:19:40,1,43.94,7,Perth,194.73,0.0,
ORD-100213,B2B-20421,2025-08-28 09:33:06,2025-09-05 09:33:06,2025-09-03 09:33:06,-2,93.24,3,Brisbane,718.6,0.0,
ORD-100214,B2B-52106,2026-06-16 21:08:42,2026-06-24 21:08:42,2026-06-21 21:08:42,-3,83.58,3,Brisbane,665.15,0.0,
ORD-100215,B2B-36874,2025-08-01 14:36:21,2025-08-12 14:36:21,2025-08-12 14:36:21,0,85.88,3,Brisbane,580.4,0.0,
ORD-100216,B2B-17520,2026-07-12 07:35:35,2026-07-22 07:35:35,2026-07-19 07:35:35,-3,73.58,7,Melbourne,74.84,0.0,
ORD-100217,B2B-15993,2025-12-10 23:27:07,2025-12-21 23:27:07,2025-12-25 23:27:07,4,64.57,3,Brisbane,270.48,1.0,Late Delivery
ORD-100218,B2B-11521,2026-07-02 08:25:54,2026-07-13 08:25:54,2026-07-14 08:25:54,1,48.4,3,Perth,26.15,0.0,
ORD-100219,B2B-84098,2026-02-09 14:33:56,2026-02-17 14:33:56,2026-02-17 14:33:56,0,67.05,7,Adelaide,156.59,0.0,
ORD-100220,B2B-43323,2025-11-12 18:05:27,2025-11-25 18:05:27,2025-11-25 18:05:27,0,44.94,7,Melbourne,593.06,0.0,
ORD-100221,B2B-92368,2025-09-29 19:10:46,2025-10-10 19:10:46,2025-10-08 19:10:46,-2,59.29,3,Brisbane,113.13,0.0,
ORD-100222,B2B-24922,2026-03-26 14:33:29,2026-04-09 14:33:29,2026-04-09 14:33:29,0,86.31,7,Melbourne,637.48,0.0,
ORD-100223,B2B-29283,2025-08-27 15:59:28,2025-09-06 15:59:28,2025-09-07 15:59:28,1,63.06,3,Perth,334.32,0.0,
ORD-100224,B2B-20130,2025-11-13 15:15:28,2025-11-22 15:15:28,2025-11-21 15:15:28,-1,77.01,7,Adelaide,297.52,0.0,
ORD-100225,B2B-56126,2026-05-30 06:13:49,2026-06-08 06:13:49,2026-06-02 06:13:49,-6,84.1,3,Adelaide,432.51,0.0,
ORD-100226,B2B-21862,2025-12-21 13:02:23,2026-01-04 13:02:23,2026-01-05 13:02:23,1,81.89,3,Brisbane,673.76,0.0,
ORD-100227,B2B-16506,2026-01-28 04:40:23,2026-02-09 04:40:23,2026-02-13 04:40:23,4,95.46,3,Brisbane,422.23,1.0,Late Delivery
ORD-100228,B2B-46396,2026-02-11 10:51:36,2026-02-21 10:51:36,2026-02-20 10:51:36,-1,62.91,7,Adelaide,251.37,0.0,
ORD-100229,B2B-73752,2025-08-20 15:00:48,2025-09-03 15:00:48,2025-09-02 15:00:48,-1,68.68,7,Perth,578.14,0.0,
ORD-100230,B2B-43127,2025-12-05 01:03:19,2025-12-15 01:03:19,2025-12-17 01:03:19,2,56.67,7,Melbourne,363.12,0.0,
ORD-100231,B2B-2144,2025-09-03 22:57:16,2025-09-10 22:57:16,2025-09-10 22:57:16,0,82.42,7,Brisbane,421.59,0.0,
ORD-100232,B2B-47208,2025-11-26 17:23:44,2025-12-08 17:23:44,2025-12-11 17:23:44,3,68.35,3,Melbourne,563.28,1.0,Late Delivery
ORD-100233,B2B-3380,2026-01-05 03:12:29,2026-01-14 03:12:29,2026-01-14 03:12:29,0,44.32,3,Perth,113.43,0.0,
ORD-100234,B2B-53943,2025-11-25 08:35:46,2025-12-08 08:35:46,2025-12-07 08:35:46,-1,96.67,3,Melbourne,648.98,0.0,
ORD-100235,B2B-6492,2026-01-22 05:38:31,2026-02-05 05:38:31,2026-02-04 05:38:31,-1,69.73,3,Brisbane,348.96,0.0,
ORD-100236,B2B-67244,2025-09-10 05:06:06,2025-09-18 05:06:06,2025-09-17 05:06:06,-1,90.16,3,Brisbane,698.62,0.0,
ORD-100237,B2B-824,2026-07-26 01:37:22,2026-08-07 01:37:22,2026-08-08 01:37:22,1,61.59,7,Brisbane,210.68,0.0,
ORD-100238,B2B-87571,2025-12-11 07:29:35,2025-12-23 07:29:35,2025-12-24 07:29:35,1,48.57,3,Perth,271.95,1.0,Late Delivery
ORD-100239,B2B-71281,2025-09-30 01:43:13,2025-10-13 01:43:13,2025-10-15 01:43:13,2,72.79,3,Adelaide,295.12,0.0,
ORD-100240,B2B-46127,2025-11-18 19:19:20,2025-11-25 19:19:20,2025-11-30 19:19:20,5,105.82,3,Brisbane,494.33,1.0,Late Delivery
ORD-100241,B2B-10589,2026-05-24 01:22:23,2026-05-31 01:22:23,2026-06-02 01:22:23,2,70.28,7,Adelaide,206.53,0.0,
ORD-100242,B2B-53943,2026-03-14 06:02:48,2026-03-26 06:02:48,2026-03-27 06:02:48,1,87.43,3,Melbourne,648.98,0.0,
ORD-100243,B2B-30703,2026-03-03 06:59:37,2026-03-14 06:59:37,2026-03-14 06:59:37,0,67.56,3,Brisbane,215.86,0.0,
ORD-100244,B2B-469,2025-09-11 10:41:02,2025-09-18 10:41:02,2025-09-18 10:41:02,0,67.45,7,Brisbane,568.96,0.0,
ORD-100245,B2B-72219,2025-09-13 02:07:47,2025-09-23 02:07:47,2025-09-26 02:07:47,3,80.81,7,Brisbane,428.71,0.0,
ORD-100246,B2B-69353,2025-10-15 13:05:43,2025-10-26 13:05:43,2025-10-26 13:05:43,0,60.71,3,Brisbane,80.41,0.0,
ORD-100247,B2B-97825,2025-10-31 23:38:38,2025-11-08 23:38:38,2025-11-09 23:38:38,1,63.23,3,Brisbane,371.6,0.0,
ORD-100248,B2B-41580,2025-08-29 21:19:51,2025-09-08 21:19:51,2025-09-08 21:19:51,0,78.55,7,Brisbane,585.24,0.0,
ORD-100249,B2B-87026,2026-07-30 18:22:02,2026-08-08 18:22:02,2026-08-08 18:22:02,0,62.02,3,Melbourne,149.38,0.0,
ORD-100250,B2B-33680,2025-08-18 17:18:13,2025-09-01 17:18:13,2025-09-03 17:18:13,2,69.68,3,Perth,278.55,1.0,Late Delivery
ORD-100251,B2B-71321,2025-12-11 09:41:19,2025-12-18 09:41:19,2025-12-23 09:41:19,5,73.4,7,Melbourne,460.1,1.0,Late Delivery
ORD-100252,B2B-29323,2026-07-19 19:30:28,2026-08-02 19:30:28,2026-08-03 19:30:28,1,58.45,3,Melbourne,274.14,0.0,
ORD-100253,B2B-21541,2025-11-19 06:26:03,2025-11-28 06:26:03,2025-11-26 06:26:03,-2,52.84,3,Adelaide,112.75,0.0,
ORD-100254,B2B-70465,2025-10-31 06:15:00,2025-11-07 06:15:00,2025-11-07 06:15:00,0,64.67,3,Melbourne,465.9,0.0,
ORD-100255,B2B-532,2026-05-10 01:06:24,2026-05-18 01:06:24,2026-05-18 01:06:24,0,60.99,7,Adelaide,57.73,0.0,
ORD-100256,B2B-28602,2026-07-17 05:49:02,2026-07-31 05:49:02,2026-08-01 05:49:02,1,47.5,3,Melbourne,223.1,0.0,
ORD-100257,B2B-97825,2026-03-21 16:36:37,2026-03-29 16:36:37,2026-03-29 16:36:37,0,62.18,3,Brisbane,371.6,0.0,
ORD-100258,B2B-16876,2026-03-05 20:03:43,2026-03-16 20:03:43,2026-03-14 20:03:43,-2,64.52,3,Brisbane,560.95,0.0,
ORD-100259,B2B-4952,2025-10-28 06:05:01,2025-11-09 06:05:01,2025-11-12 06:05:01,3,59.66,3,Brisbane,366.81,0.0,
ORD-100260,B2B-97276,2025-08-13 14:50:44,2025-08-24 14:50:44,2025-08-23 14:50:44,-1,42.85,3,Brisbane,198.51,0.0,
ORD-100261,B2B-67047,2026-07-18 06:17:06,2026-07-30 06:17:06,2026-07-30 06:17:06,0,54.95,3,Brisbane,131.63,0.0,
ORD-100262,B2B-24999,2025-09-06 05:22:54,2025-09-19 05:22:54,2025-09-20 05:22:54,1,83.71,7,Melbourne,573.77,0.0,
ORD-100263,B2B-77661,2026-06-17 12:15:46,2026-06-30 12:15:46,2026-06-28 12:15:46,-2,97.84,3,Melbourne,852.66,0.0,
ORD-100264,B2B-11521,2026-03-22 04:03:06,2026-04-05 04:03:06,2026-04-05 04:03:06,0,53.91,3,Perth,26.15,0.0,
ORD-100265,B2B-90230,2026-04-09 14:30:08,2026-04-23 14:30:08,2026-04-23 14:30:08,0,53.64,7,Brisbane,406.47,0.0,
ORD-100266,B2B-8916,2026-02-07 10:13:30,2026-02-21 10:13:30,2026-02-21 10:13:30,0,59.2,3,Adelaide,335.64,0.0,
ORD-100267,B2B-76032,2025-08-28 14:40:35,2025-09-05 14:40:35,2025-09-09 14:40:35,4,77.29,3,Melbourne,668.56,0.0,
ORD-100268,B2B-4727,2025-10-03 06:47:12,2025-10-13 06:47:12,2025-10-09 06:47:12,-4,71.7,7,Adelaide,619.93,0.0,
ORD-100269,B2B-21199,2026-03-25 19:21:09,2026-04-07 19:21:09,2026-04-06 19:21:09,-1,50.2,3,Adelaide,136.6,0.0,
ORD-100270,B2B-5208,2026-06-05 03:51:15,2026-06-14 03:51:15,2026-06-13 03:51:15,-1,64.13,3,Brisbane,483.35,0.0,
ORD-100271,B2B-41054,2026-06-09 21:08:34,2026-06-21 21:08:34,2026-06-21 21:08:34,0,77.49,7,Perth,470.71,0.0,
ORD-100272,B2B-52871,2025-11-23 13:16:50,2025-12-02 13:16:50,2025-12-02 13:16:50,0,78.56,3,Melbourne,625.46,0.0,
ORD-100273,B2B-70586,2026-01-19 05:07:47,2026-01-28 05:07:47,2026-01-31 05:07:47,3,76.04,7,Adelaide,271.32,1.0,Late Delivery
ORD-100274,B2B-64224,2026-01-09 06:28:24,2026-01-20 06:28:24,2026-01-22 06:28:24,2,53.56,3,Brisbane,300.91,0.0,
ORD-100275,B2B-63735,2025-10-16 18:21:46,2025-10-30 18:21:46,2025-10-27 18:21:46,-3,70.51,3,Brisbane,225.01,0.0,
ORD-100276,B2B-31506,2025-12-24 04:21:30,2026-01-02 04:21:30,2026-01-05 04:21:30,3,92.82,7,Brisbane,802.14,0.0,
ORD-100277,B2B-44951,2026-01-27 16:53:09,2026-02-05 16:53:09,2026-02-05 16:53:09,0,94.39,3,Melbourne,832.42,0.0,
ORD-100278,B2B-77707,2025-12-11 16:52:54,2025-12-21 16:52:54,2025-12-23 16:52:54,2,68.3,3,Melbourne,132.1,0.0,
ORD-100279,B2B-26477,2025-09-07 05:48:18,2025-09-14 05:48:18,2025-09-14 05:48:18,0,60.82,3,Melbourne,267.63,0.0,
ORD-100280,B2B-55636,2025-09-26 11:49:12,2025-10-03 11:49:12,2025-10-04 11:49:12,1,54.53,7,Adelaide,103.07,0.0,
ORD-100281,B2B-87928,2026-06-20 21:34:34,2026-06-27 21:34:34,2026-06-27 21:34:34,0,68.86,3,Perth,293.15,0.0,
ORD-100282,B2B-91425,2025-10-11 20:43:17,2025-10-23 20:43:17,2025-10-23 20:43:17,0,68.08,3,Brisbane,396.55,0.0,
ORD-100283,B2B-42372,2025-10-10 15:01:30,2025-10-20 15:01:30,2025-10-21 15:01:30,1,67.2,3,Melbourne,306.08,0.0,
ORD-100284,B2B-1563,2025-12-25 11:56:49,2026-01-07 11:56:49,2026-01-07 11:56:49,0,43.04,3,Adelaide,182.02,0.0,
ORD-100285,B2B-41761,2025-10-31 06:51:41,2025-11-09 06:51:41,2025-11-09 06:51:41,0,61.57,3,Adelaide,248.81,0.0,
ORD-100286,B2B-16615,2025-10-24 08:36:57,2025-11-02 08:36:57,2025-10-31 08:36:57,-2,74.57,3,Brisbane,353.55,0.0,
ORD-100287,B2B-68212,2026-06-08 02:07:40,2026-06-19 02:07:40,2026-06-19 02:07:40,0,57.75,3,Adelaide,41.47,0.0,
ORD-100288,B2B-24999,2026-07-09 05:42:58,2026-07-23 05:42:58,2026-07-22 05:42:58,-1,71.78,7,Melbourne,573.77,0.0,
ORD-100289,B2B-42934,2025-10-13 19:07:45,2025-10-22 19:07:45,2025-10-27 19:07:45,5,78.87,3,Brisbane,637.56,0.0,
ORD-100290,B2B-35745,2026-05-30 11:23:13,2026-06-06 11:23:13,2026-06-05 11:23:13,-1,61.84,7,Brisbane,188.89,0.0,
ORD-100291,B2B-80380,2025-08-20 00:25:58,2025-09-02 00:25:58,2025-09-03 00:25:58,1,81.82,3,Adelaide,545.83,0.0,
ORD-100292,B2B-45330,2026-07-02 21:38:06,2026-07-12 21:38:06,2026-07-12 21:38:06,0,76.0,3,Brisbane,371.39,0.0,
ORD-100293,B2B-78279,2025-11-28 06:26:56,2025-12-07 06:26:56,2025-12-09 06:26:56,2,58.86,3,Adelaide,40.95,1.0,Customer Service
ORD-100294,B2B-93117,2025-12-04 21:37:23,2025-12-13 21:37:23,2025-12-12 21:37:23,-1,79.56,3,Brisbane,583.68,0.0,
ORD-100295,B2B-37533,2025-08-25 06:36:07,2025-09-01 06:36:07,2025-09-02 06:36:07,1,88.96,3,Melbourne,626.0,0.0,
ORD-100296,B2B-5208,2025-12-17 15:24:45,2025-12-30 15:24:45,2025-12-29 15:24:45,-1,60.36,3,Brisbane,483.35,0.0,
ORD-100297,B2B-77661,2025-12-13 09:48:52,2025-12-24 09:48:52,2025-12-28 09:48:52,4,99.04,3,Melbourne,852.66,0.0,
ORD-100298,B2B-33897,2025-10-15 12:22:47,2025-10-23 12:22:47,2025-10-20 12:22:47,-3,84.72,7,Melbourne,555.88,0.0,
ORD-100299,B2B-6754,2026-05-01 16:52:00,2026-05-13 16:52:00,2026-05-10 16:52:00,-3,56.32,3,Perth,533.44,0.0,
ORD-100300,B2B-2258,2026-02-19 23:57:29,2026-02-28 23:57:29,2026-02-28 23:57:29,0,75.18,3,Brisbane,331.68,0.0,
ORD-100301,B2B-69254,2026-06-11 11:21:33,2026-06-19 11:21:33,2026-06-18 11:21:33,-1,69.63,7,Brisbane,391.86,0.0,
ORD-100302,B2B-67196,2026-03-18 12:26:47,2026-04-01 12:26:47,2026-04-01 12:26:47,0,74.75,7,Brisbane,206.28,0.0,
ORD-100303,B2B-54971,2026-06-25 22:12:00,2026-07-02 22:12:00,2026-07-01 22:12:00,-1,52.43,7,Brisbane,147.06,0.0,
ORD-100304,B2B-19407,2026-07-26 05:45:20,2026-08-06 05:45:20,2026-08-08 05:45:20,2,68.81,3,Perth,308.14,0.0,
ORD-100305,B2B-29290,2026-05-31 09:50:42,2026-06-13 09:50:42,2026-06-12 09:50:42,-1,90.28,7,Melbourne,739.67,0.0,
ORD-100306,B2B-42934,2026-05-02 04:41:33,2026-05-09 04:41:33,2026-05-07 04:41:33,-2,73.62,3,Brisbane,637.56,0.0,
ORD-100307,B2B-19617,2025-10-26 04:38:12,2025-11-03 04:38:12,2025-10-30 04:38:12,-4,75.74,7,Adelaide,408.26,0.0,
ORD-100308,B2B-40085,2026-06-26 08:40:28,2026-07-04 08:40:28,2026-07-05 08:40:28,1,70.36,3,Adelaide,297.66,0.0,
ORD-100309,B2B-28109,2025-08-23 03:01:17,2025-09-04 03:01:17,2025-09-02 03:01:17,-2,39.05,7,Melbourne,53.68,0.0,
ORD-100310,B2B-3524,2025-08-15 00:49:26,2025-08-23 00:49:26,2025-08-23 00:49:26,0,46.52,3,Melbourne,100.69,0.0,
ORD-100311,B2B-44847,2025-10-04 16:29:04,2025-10-15 16:29:04,2025-10-13 16:29:04,-2,56.65,7,Melbourne,130.12,0.0,
ORD-100312,B2B-80845,2026-04-03 18:34:55,2026-04-14 18:34:55,2026-04-16 18:34:55,2,74.11,7,Brisbane,385.64,0.0,
ORD-100313,B2B-49044,2026-07-17 10:02:13,2026-07-31 10:02:13,2026-07-31 10:02:13,0,99.01,7,Brisbane,662.08,0.0,
ORD-100314,B2B-32334,2026-03-20 03:02:35,2026-03-27 03:02:35,2026-03-28 03:02:35,1,65.57,3,Perth,496.63,0.0,
ORD-100315,B2B-9928,2025-08-06 19:07:54,2025-08-20 19:07:54,2025-08-18 19:07:54,-2,61.72,3,Perth,85.7,0.0,
ORD-100316,B2B-41777,2025-09-23 07:34:59,2025-10-04 07:34:59,2025-10-06 07:34:59,2,62.2,7,Melbourne,60.38,0.0,
ORD-100317,B2B-83562,2026-04-02 23:33:49,2026-04-14 23:33:49,2026-04-14 23:33:49,0,65.71,7,Brisbane,229.29,0.0,
ORD-100318,B2B-73752,2026-03-09 04:30:28,2026-03-22 04:30:28,2026-03-22 04:30:28,0,75.82,7,Perth,578.14,0.0,
ORD-100319,B2B-57091,2025-10-11 14:45:23,2025-10-19 14:45:23,2025-10-17 14:45:23,-2,63.97,3,Brisbane,159.39,0.0,
ORD-100320,B2B-74836,2026-03-29 11:10:34,2026-04-11 11:10:34,2026-04-08 11:10:34,-3,66.21,3,Adelaide,437.22,0.0,
ORD-100321,B2B-34949,2025-08-30 07:02:55,2025-09-11 07:02:55,2025-09-11 07:02:55,0,69.32,3,Adelaide,297.34,0.0,
ORD-100322,B2B-69617,2026-01-12 10:12:11,2026-01-25 10:12:11,2026-01-26 10:12:11,1,75.65,7,Melbourne,439.75,0.0,
ORD-100323,B2B-17894,2026-03-15 23:42:54,2026-03-23 23:42:54,2026-03-27 23:42:54,4,65.44,7,Perth,412.29,0.0,
ORD-100324,B2B-75299,2026-06-04 10:49:08,2026-06-12 10:49:08,2026-06-13 10:49:08,1,51.33,3,Brisbane,418.34,0.0,
ORD-100325,B2B-20130,2026-05-03 04:45:35,2026-05-11 04:45:35,2026-05-11 04:45:35,0,84.19,7,Adelaide,297.52,0.0,
ORD-100326,B2B-43127,2025-09-08 12:11:25,2025-09-19 12:11:25,2025-09-20 12:11:25,1,67.71,7,Melbourne,363.12,0.0,
ORD-100327,B2B-76032,2025-08-29 05:15:53,2025-09-11 05:15:53,2025-09-12 05:15:53,1,79.18,3,Melbourne,668.56,0.0,
ORD-100328,B2B-97825,2026-07-19 22:13:05,2026-08-01 22:13:05,2026-08-02 22:13:05,1,81.92,3,Brisbane,371.6,0.0,
ORD-100329,B2B-86225,2025-09-29 22:22:17,2025-10-06 22:22:17,2025-10-05 22:22:17,-1,78.97,3,Perth,237.6,0.0,
ORD-100330,B2B-90230,2025-08-06 19:40:59,2025-08-17 19:40:59,2025-08-19 19:40:59,2,60.92,7,Brisbane,406.47,0.0,
ORD-100331,B2B-40702,2026-07-15 21:51:28,2026-07-22 21:51:28,2026-07-24 21:51:28,2,72.2,7,Perth,229.26,1.0,Late Delivery
ORD-100332,B2B-19617,2026-04-07 02:45:55,2026-04-14 02:45:55,2026-04-17 02:45:55,3,69.42,7,Adelaide,408.26,0.0,
ORD-100333,B2B-79418,2025-12-06 19:34:30,2025-12-15 19:34:30,2025-12-15 19:34:30,0,56.43,3,Perth,263.24,0.0,
ORD-100334,B2B-80146,2026-06-04 07:16:53,2026-06-16 07:16:53,2026-06-20 07:16:53,4,86.61,7,Melbourne,723.44,1.0,Customer Service
ORD-100335,B2B-79418,2025-08-19 05:35:40,2025-08-30 05:35:40,2025-08-30 05:35:40,0,63.06,3,Perth,263.24,0.0,
ORD-100336,B2B-31938,2026-01-08 04:04:21,2026-01-20 04:04:21,2026-01-19 04:04:21,-1,64.78,3,Melbourne,430.15,0.0,
ORD-100337,B2B-51328,2025-11-02 18:18:42,2025-11-14 18:18:42,2025-11-11 18:18:42,-3,77.71,3,Brisbane,571.61,0.0,
ORD-100338,B2B-84509,2025-10-25 04:27:16,2025-11-04 04:27:16,2025-11-04 04:27:16,0,82.65,3,Brisbane,417.09,0.0,
ORD-100339,B2B-65084,2025-09-21 11:15:20,2025-10-02 11:15:20,2025-10-04 11:15:20,2,31.79,7,Brisbane,218.58,0.0,
ORD-100340,B2B-18191,2025-10-28 13:02:24,2025-11-07 13:02:24,2025-11-05 13:02:24,-2,55.08,3,Adelaide,239.43,0.0,
ORD-100341,B2B-77661,2026-03-18 13:37:23,2026-03-30 13:37:23,2026-03-29 13:37:23,-1,90.79,3,Melbourne,852.66,0.0,
ORD-100342,B2B-54945,2026-03-18 13:16:43,2026-03-28 13:16:43,2026-04-01 13:16:43,4,59.74,7,Brisbane,251.33,0.0,
ORD-100343,B2B-17740,2025-11-07 21:28:05,2025-11-20 21:28:05,2025-11-21 21:28:05,1,46.74,3,Perth,162.38,0.0,
ORD-100344,B2B-65084,2025-11-27 21:07:09,2025-12-04 21:07:09,2025-12-04 21:07:09,0,76.06,7,Brisbane,218.58,0.0,
ORD-100345,B2B-97673,2025-08-28 04:30:01,2025-09-07 04:30:01,2025-09-08 04:30:01,1,97.84,3,Melbourne,665.56,0.0,
ORD-100346,B2B-39734,2026-01-16 05:28:54,2026-01-30 05:28:54,2026-02-01 05:28:54,2,86.23,3,Melbourne,599.79,0.0,
ORD-100347,B2B-35745,2025-08-14 06:31:18,2025-08-24 06:31:18,2025-08-25 06:31:18,1,50.83,7,Brisbane,188.89,0.0,
ORD-100348,B2B-73101,2026-02-07 18:03:09,2026-02-17 18:03:09,2026-02-16 18:03:09,-1,84.02,3,Melbourne,574.65,0.0,
ORD-100349,B2B-14205,2026-07-22 20:41:04,2026-08-04 20:41:04,2026-08-04 20:41:04,0,59.33,7,Melbourne,93.91,1.0,Packaging Damage
ORD-100350,B2B-4952,2026-03-08 22:03:06,2026-03-22 22:03:06,2026-03-23 22:03:06,1,82.76,3,Brisbane,366.81,0.0,
ORD-100351,B2B-26819,2025-09-20 03:59:46,2025-09-28 03:59:46,2025-09-28 03:59:46,0,75.67,7,Brisbane,325.12,0.0,
ORD-100352,B2B-42643,2026-03-03 12:02:23,2026-03-15 12:02:23,2026-03-15 12:02:23,0,54.56,3,Brisbane,334.58,0.0,
ORD-100353,B2B-9272,2025-08-09 08:35:08,2025-08-18 08:35:08,2025-08-17 08:35:08,-1,63.71,3,Brisbane,404.59,0.0,
ORD-100354,B2B-55596,2026-02-25 06:04:12,2026-03-04 06:04:12,2026-03-03 06:04:12,-1,44.99,3,Brisbane,37.19,0.0,
ORD-100355,B2B-4919,2026-01-24 01:05:35,2026-02-05 01:05:35,2026-02-05 01:05:35,0,64.07,3,Perth,100.95,0.0,
ORD-100356,B2B-64472,2025-09-08 22:54:48,2025-09-22 22:54:48,2025-09-22 22:54:48,0,65.71,3,Melbourne,409.98,0.0,
ORD-100357,B2B-77702,2025-12-03 03:58:21,2025-12-12 03:58:21,2025-12-13 03:58:21,1,68.02,7,Brisbane,154.37,0.0,
ORD-100358,B2B-1530,2026-04-03 21:55:38,2026-04-10 21:55:38,2026-04-11 21:55:38,1,40.95,3,Brisbane,38.68,0.0,
ORD-100359,B2B-2144,2025-08-09 15:24:22,2025-08-18 15:24:22,2025-08-18 15:24:22,0,76.61,7,Brisbane,421.59,0.0,
