Order_ID,Customer_ID,Distance_to_Warehouse_km,Contract_Grace_Period_Days,Lead_Time_Allowed,Is_Weekend_Deadline,Shipping_Cost,Delay_Days,Days_Beyond_Grace,Is_Late_Complaint
ORD-100402,B2B-12858,294.08,7,13,0,60.08,-3,0,0
ORD-100403,B2B-84509,417.09,3,9,0,60.43,-2,0,0
ORD-100404,B2B-80168,467.72,3,14,0,67.58,0,0,0
ORD-100405,B2B-65084,218.58,7,10,0,62.74,0,0,0
ORD-100406,B2B-83563,472.14,3,8,1,76.93,0,0,0
ORD-100407,B2B-91754,26.35,7,12,0,42.83,0,0,0
ORD-100408,B2B-53585,277.3,7,9,0,66.69,3,0,0
ORD-100409,B2B-11435,298.71,7,14,0,91.87,0,0,0
ORD-100410,B2B-72239,82.52,7,14,0,61.94,-2,0,0
ORD-100411,B2B-35219,290.88,3,13,0,56.21,0,0,0
ORD-100412,B2B-79534,248.84,3,8,1,39.22,-2,0,0
ORD-100413,B2B-68087,89.38,7,7,0,62.61,3,0,0
ORD-100414,B2B-13933,265.59,3,7,0,71.34,0,0,0
ORD-100415,B2B-40085,297.66,3,13,0,73.33,0,0,0
ORD-100416,B2B-16966,232.76,3,11,0,60.89,4,1,1
ORD-100417,B2B-10603,792.16,3,10,0,88.99,4,1,0
ORD-100418,B2B-84098,156.59,7,7,0,68.37,0,0,0
ORD-100419,B2B-5625,674.77,3,13,1,81.0,5,2,1
ORD-100420,B2B-760,248.77,3,14,0,49.89,0,0,0
ORD-100421,B2B-6754,533.44,3,8,0,86.7,0,0,0
ORD-100422,B2B-54897,287.59,3,14,0,52.7,3,0,0
ORD-100423,B2B-89291,355.57,3,13,0,70.69,-2,0,0
ORD-100424,B2B-76456,487.84,3,9,1,69.0,-1,0,0
ORD-100425,B2B-70481,569.0,7,14,1,76.54,1,0,1
ORD-100426,B2B-13005,364.43,3,13,1,70.43,-2,0,0
ORD-100427,B2B-79786,588.46,7,14,0,91.37,0,0,0
ORD-100428,B2B-39487,103.63,3,10,0,57.12,2,0,0
ORD-100429,B2B-824,210.68,7,11,0,50.76,1,0,0
ORD-100430,B2B-79418,263.24,3,13,0,60.08,1,0,0
ORD-100431,B2B-52522,313.94,3,13,0,69.45,1,0,0
ORD-100432,B2B-9933,318.11,7,10,0,70.49,-1,0,0
ORD-100433,B2B-63735,225.01,3,7,1,58.63,-1,0,0
ORD-100434,B2B-52106,665.15,3,14,0,76.58,-1,0,0
ORD-100435,B2B-4727,619.93,7,13,0,89.9,0,0,0
ORD-100436,B2B-44050,232.02,3,10,0,66.18,-1,0,0
ORD-100437,B2B-66471,457.4,3,12,0,58.86,5,2,1
ORD-100438,B2B-56377,536.78,3,11,0,90.72,0,0,0
ORD-100439,B2B-4919,100.95,3,8,0,43.95,-1,0,0
ORD-100440,B2B-13933,265.59,3,9,1,65.43,2,0,0
ORD-100441,B2B-57541,338.12,3,10,0,66.92,-1,0,0
ORD-100442,B2B-28375,465.41,3,12,0,90.52,-4,0,0
ORD-100443,B2B-77661,852.66,3,13,0,89.62,-3,0,0
ORD-100444,B2B-57908,246.06,3,10,1,65.6,-1,0,0
ORD-100445,B2B-99547,179.33,3,14,0,53.5,-1,0,0
ORD-100446,B2B-99085,721.6,7,9,0,98.65,0,0,0
ORD-100447,B2B-69254,391.86,7,13,1,65.13,1,0,0
ORD-100448,B2B-51091,632.83,3,8,0,100.13,2,0,0
ORD-100449,B2B-41777,60.38,7,14,1,51.36,-1,0,0
ORD-100450,B2B-16020,32.56,3,11,1,64.59,0,0,0
ORD-100451,B2B-84961,445.61,7,7,0,60.23,-1,0,0
ORD-100452,B2B-55636,103.07,7,11,1,57.68,0,0,0
ORD-100453,B2B-90471,681.93,3,13,1,69.47,2,0,0
ORD-100454,B2B-24922,637.48,7,14,0,77.32,3,0,0
ORD-100455,B2B-79028,466.94,3,11,1,78.68,1,0,1
ORD-100456,B2B-28259,266.36,3,7,0,78.04,2,0,0
ORD-100457,B2B-13926,662.59,3,9,0,70.34,-2,0,0
ORD-100458,B2B-84509,417.09,3,14,1,66.93,-3,0,0
ORD-100459,B2B-39539,614.75,3,14,0,69.19,0,0,0
ORD-100460,B2B-33680,278.55,3,12,0,52.45,1,0,0
ORD-100461,B2B-41910,191.25,3,13,0,64.41,0,0,0
ORD-100462,B2B-96058,216.57,7,9,1,44.52,0,0,0
ORD-100463,B2B-37533,626.0,3,7,0,89.46,2,0,0
ORD-100464,B2B-87571,271.95,3,9,0,81.07,-1,0,0
ORD-100465,B2B-69860,629.23,3,13,1,87.4,0,0,0
ORD-100466,B2B-30067,209.94,7,14,0,54.41,-1,0,0
ORD-100467,B2B-79642,606.95,3,9,0,61.5,-1,0,0
ORD-100468,B2B-11784,537.63,7,10,0,71.18,1,0,0
ORD-100469,B2B-63735,225.01,3,10,0,42.74,0,0,0
ORD-100470,B2B-5941,491.49,3,12,1,94.45,-3,0,0
ORD-100471,B2B-51284,206.47,3,14,1,50.24,0,0,0
ORD-100472,B2B-93779,182.39,3,9,0,50.66,2,0,1
ORD-100473,B2B-21700,314.43,3,9,0,73.82,4,1,1
ORD-100474,B2B-97825,371.6,3,14,1,58.98,-3,0,0
ORD-100475,B2B-44050,232.02,3,14,0,66.66,1,0,0
ORD-100476,B2B-99045,685.6,3,8,1,108.4,-2,0,0
ORD-100477,B2B-36771,443.33,3,9,0,65.37,0,0,0
ORD-100478,B2B-21323,105.37,3,14,0,53.15,0,0,0
ORD-100479,B2B-43536,599.85,3,10,0,85.81,-4,0,0
ORD-100480,B2B-90351,64.85,7,11,0,44.64,-3,0,0
ORD-100481,B2B-74836,437.22,3,13,0,68.84,0,0,0
ORD-100482,B2B-5625,674.77,3,12,1,70.38,2,0,0
ORD-100483,B2B-99085,721.6,7,7,0,96.37,-4,0,0
ORD-100484,B2B-14161,220.42,3,13,0,74.28,0,0,0
ORD-100485,B2B-19543,260.58,7,14,0,57.84,2,0,0
ORD-100486,B2B-76032,668.56,3,12,0,55.11,-3,0,0
ORD-100487,B2B-72219,428.71,7,9,0,58.42,0,0,0
ORD-100488,B2B-90351,64.85,7,13,0,64.78,0,0,0
ORD-100489,B2B-24909,303.24,3,13,0,63.29,1,0,0
ORD-100490,B2B-35757,153.49,3,11,0,62.17,0,0,0
ORD-100491,B2B-62271,288.22,7,8,1,59.27,0,0,0
ORD-100492,B2B-47320,752.74,3,12,0,77.81,2,0,0
ORD-100493,B2B-34427,212.11,3,10,0,65.6,4,1,1
ORD-100494,B2B-35806,167.05,3,13,0,56.29,-1,0,0
ORD-100495,B2B-67047,131.63,3,13,0,61.46,0,0,0
ORD-100496,B2B-41024,433.53,3,9,0,51.18,2,0,1
ORD-100497,B2B-51091,632.83,3,8,0,85.92,1,0,1
ORD-100498,B2B-43127,363.12,7,11,0,61.06,-3,0,0
ORD-100499,B2B-44951,832.42,3,9,0,73.75,-2,0,0
ORD-100500,B2B-35745,188.89,7,14,0,61.49,-1,0,0
ORD-100501,B2B-2144,421.59,7,12,0,67.58,0,0,0
ORD-100502,B2B-8641,141.06,3,14,0,51.76,0,0,0
ORD-100503,B2B-26477,267.63,3,14,0,73.56,0,0,0
ORD-100504,B2B-93157,103.37,3,14,0,55.35,3,0,0
ORD-100505,B2B-57091,159.39,3,13,0,55.41,0,0,0
ORD-100506,B2B-16719,326.27,7,9,0,56.35,-3,0,0
ORD-100507,B2B-84085,454.16,3,9,1,66.71,0,0,0
ORD-100508,B2B-98544,332.42,7,11,0,80.11,0,0,0
ORD-100509,B2B-55547,437.05,3,9,0,79.38,1,0,0
ORD-100510,B2B-80168,467.72,3,12,0,69.67,1,0,0
ORD-100511,B2B-35757,153.49,3,14,0,53.53,-3,0,0
ORD-100512,B2B-96003,174.33,3,14,0,55.91,1,0,0
ORD-100513,B2B-35757,153.49,3,14,0,67.58,0,0,0
ORD-100514,B2B-68135,706.94,7,9,0,96.19,3,0,1
ORD-100515,B2B-10603,792.16,3,10,0,82.96,-1,0,0
ORD-100516,B2B-51091,632.83,3,12,0,94.51,0,0,0
ORD-100517,B2B-17624,231.66,3,10,0,46.9,3,0,0
ORD-100518,B2B-19864,233.45,3,9,0,48.03,0,0,0
ORD-100519,B2B-83562,229.29,7,7,0,55.23,-1,0,0
ORD-100520,B2B-57541,338.12,3,9,1,76.4,0,0,0
ORD-100521,B2B-87026,149.38,3,14,1,46.92,0,0,0
ORD-100522,B2B-11848,509.37,3,7,0,84.14,2,0,0
ORD-100523,B2B-13926,662.59,3,8,1,77.47,3,0,1
ORD-100524,B2B-75641,39.25,3,12,0,42.44,0,0,0
ORD-100525,B2B-99105,503.69,3,9,1,70.08,2,0,0
ORD-100526,B2B-32334,496.63,3,11,1,65.88,-2,0,0
ORD-100527,B2B-50778,488.85,3,14,0,74.18,0,0,0
ORD-100528,B2B-21541,112.75,3,11,0,66.09,-1,0,0
ORD-100529,B2B-2144,421.59,7,14,1,85.2,-2,0,0
ORD-100530,B2B-33680,278.55,3,13,0,76.93,5,2,1
ORD-100531,B2B-72466,270.49,3,13,0,52.47,0,0,0
ORD-100532,B2B-88385,238.32,3,14,0,53.57,0,0,0
ORD-100533,B2B-55207,245.68,3,7,0,51.61,-1,0,0
ORD-100534,B2B-10589,206.53,7,11,0,68.9,-3,0,0
ORD-100535,B2B-532,57.73,7,14,0,40.37,2,0,0
ORD-100536,B2B-28375,465.41,3,10,0,82.43,2,0,0
ORD-100537,B2B-34949,297.34,3,10,1,83.3,1,0,0
ORD-100538,B2B-19864,233.45,3,8,0,52.1,-1,0,0
ORD-100539,B2B-28109,53.68,7,10,0,56.1,3,0,0
ORD-100540,B2B-40085,297.66,3,10,0,62.44,-2,0,0
ORD-100541,B2B-34427,212.11,3,11,0,72.71,0,0,0
ORD-100542,B2B-45330,371.39,3,13,1,76.02,-1,0,0
ORD-100543,B2B-28120,444.72,3,11,0,59.89,-2,0,0
ORD-100544,B2B-6903,112.24,3,10,1,59.02,1,0,0
ORD-100545,B2B-18191,239.43,3,7,0,50.69,0,0,0
ORD-100546,B2B-13363,167.98,3,8,0,54.66,0,0,0
ORD-100547,B2B-916,189.92,3,11,0,29.97,0,0,0
ORD-100548,B2B-75357,507.79,3,9,1,65.04,0,0,0
ORD-100549,B2B-17750,179.54,3,7,1,60.14,5,2,1
ORD-100550,B2B-12409,200.39,7,11,0,75.0,0,0,0
ORD-100551,B2B-73752,578.14,7,8,0,89.97,4,0,0
ORD-100552,B2B-2773,223.95,3,14,0,61.57,0,0,0
ORD-100553,B2B-84692,682.93,3,9,1,80.22,-1,0,0
ORD-100554,B2B-33897,555.88,7,10,0,102.09,2,0,0
ORD-100555,B2B-77702,154.37,7,13,1,25.32,-1,0,0
ORD-100556,B2B-68919,182.23,7,7,0,65.49,2,0,1
ORD-100557,B2B-80146,723.44,7,8,0,111.14,1,0,1
ORD-100558,B2B-67047,131.63,3,8,0,53.87,0,0,0
ORD-100559,B2B-73618,263.71,3,11,1,62.63,1,0,0
ORD-100560,B2B-83901,378.74,3,11,0,82.05,3,0,1
ORD-100561,B2B-49876,216.16,3,11,0,66.9,-2,0,0
ORD-100562,B2B-58497,185.01,3,10,0,62.67,-1,0,0
ORD-100563,B2B-10100,132.58,3,8,1,44.28,0,0,0
ORD-100564,B2B-699,312.08,3,14,0,70.39,3,0,0
ORD-100565,B2B-41230,106.34,3,10,0,54.36,3,0,0
ORD-100566,B2B-15993,270.48,3,10,1,81.42,0,0,0
ORD-100567,B2B-582,244.06,3,13,0,74.78,0,0,0
ORD-100568,B2B-76363,555.75,7,10,0,81.0,-2,0,0
ORD-100569,B2B-56377,536.78,3,14,0,55.77,2,0,0
ORD-100570,B2B-39734,599.79,3,8,0,76.72,1,0,0
ORD-100571,B2B-35745,188.89,7,10,0,58.12,0,0,0
ORD-100572,B2B-1245,612.32,3,10,0,87.63,3,0,0
ORD-100573,B2B-90351,64.85,7,10,1,61.98,-3,0,0
ORD-100574,B2B-39279,220.21,7,10,0,79.4,3,0,1
ORD-100575,B2B-532,57.73,7,14,0,54.32,0,0,0
ORD-100576,B2B-11435,298.71,7,10,0,61.18,-1,0,0
ORD-100577,B2B-20143,477.8,3,13,1,71.75,0,0,0
ORD-100578,B2B-41024,433.53,3,11,0,69.26,0,0,0
ORD-100579,B2B-4952,366.81,3,7,1,36.46,0,0,0
ORD-100580,B2B-76983,167.27,7,11,0,66.2,0,0,0
ORD-100581,B2B-12451,110.17,3,9,0,52.24,1,0,0
ORD-100582,B2B-41869,608.63,7,13,1,61.39,2,0,0
ORD-100583,B2B-6304,299.5,3,12,0,74.22,0,0,0
ORD-100584,B2B-97673,665.56,3,13,1,67.39,4,1,1
ORD-100585,B2B-16966,232.76,3,7,0,37.56,0,0,0
ORD-100586,B2B-6337,362.09,7,13,1,71.38,0,0,0
ORD-100587,B2B-93833,418.51,3,8,0,66.98,-4,0,0
ORD-100588,B2B-86465,662.66,7,13,0,63.07,0,0,0
ORD-100589,B2B-16185,106.42,3,12,0,63.18,3,0,0
ORD-100590,B2B-24971,288.01,3,9,1,76.47,2,0,0
ORD-100591,B2B-16719,326.27,7,10,1,71.02,-3,0,0
ORD-100592,B2B-30703,215.86,3,10,0,59.08,0,0,0
ORD-100593,B2B-68087,89.38,7,10,0,64.95,-1,0,0
ORD-100594,B2B-42595,363.92,3,11,0,75.24,-1,0,0
ORD-100595,B2B-39082,287.99,3,10,0,91.24,3,0,0
ORD-100596,B2B-15429,682.84,3,8,0,74.53,-2,0,0
ORD-100597,B2B-69617,439.75,7,10,1,76.64,3,0,0
ORD-100598,B2B-15993,270.48,3,10,0,63.08,-1,0,0
ORD-100599,B2B-57426,498.84,7,8,1,73.15,1,0,0
ORD-100600,B2B-55547,437.05,3,9,0,56.6,-1,0,0
ORD-100601,B2B-87026,149.38,3,12,0,61.74,-1,0,0
ORD-100602,B2B-52585,496.03,7,14,1,76.16,-2,0,0
ORD-100603,B2B-76315,617.5,3,14,1,92.5,-1,0,0
ORD-100604,B2B-65273,526.64,3,11,1,78.54,5,2,1
ORD-100605,B2B-23088,52.74,3,7,0,54.5,1,0,0
ORD-100606,B2B-79866,122.78,3,12,0,41.63,-1,0,0
ORD-100607,B2B-56564,188.33,7,13,1,69.84,-1,0,0
ORD-100608,B2B-41329,225.17,7,13,0,56.04,2,0,0
ORD-100609,B2B-90230,406.47,7,9,1,63.1,0,0,0
ORD-100610,B2B-97825,371.6,3,14,0,79.18,0,0,0
ORD-100611,B2B-62271,288.22,7,9,0,86.59,-1,0,0
ORD-100612,B2B-5963,539.47,3,14,0,78.28,1,0,0
ORD-100613,B2B-56560,103.28,3,8,0,49.74,5,2,0
ORD-100614,B2B-3948,668.85,3,8,1,73.2,-4,0,0
ORD-100615,B2B-8713,254.25,3,10,0,59.13,-2,0,0
ORD-100616,B2B-4952,366.81,3,10,0,80.25,5,2,1
ORD-100617,B2B-15563,559.64,7,11,0,87.18,-4,0,0
ORD-100618,B2B-48439,187.34,3,10,0,60.15,-1,0,0
ORD-100619,B2B-36134,79.29,7,14,0,62.0,0,0,0
ORD-100620,B2B-75299,418.34,3,14,0,72.59,3,0,0
ORD-100621,B2B-80015,168.28,3,10,1,82.03,1,0,1
ORD-100622,B2B-31938,430.15,3,8,1,38.11,1,0,0
ORD-100623,B2B-48337,217.85,3,12,1,54.37,2,0,0
ORD-100624,B2B-20890,275.5,7,12,1,53.66,-2,0,0
ORD-100625,B2B-824,210.68,7,13,0,72.32,-2,0,0
ORD-100626,B2B-99156,196.4,3,13,0,43.63,-2,0,0
ORD-100627,B2B-19214,863.96,7,14,1,107.27,0,0,0
ORD-100628,B2B-33006,288.71,3,13,1,77.25,1,0,0
ORD-100629,B2B-3443,221.32,3,7,0,46.34,1,0,1
ORD-100630,B2B-52738,826.49,3,13,0,92.01,0,0,0
ORD-100631,B2B-58412,543.27,7,12,1,74.52,0,0,0
ORD-100632,B2B-39539,614.75,3,10,1,83.0,1,0,0
ORD-100633,B2B-16719,326.27,7,9,0,52.68,0,0,0
ORD-100634,B2B-53943,648.98,3,8,1,65.1,0,0,0
ORD-100635,B2B-41910,191.25,3,12,0,44.46,-5,0,0
ORD-100636,B2B-68926,258.66,3,13,0,59.05,1,0,0
ORD-100637,B2B-30703,215.86,3,10,0,60.39,0,0,0
ORD-100638,B2B-11784,537.63,7,7,0,82.52,1,0,0
ORD-100639,B2B-97179,566.59,3,14,0,90.65,0,0,0
ORD-100640,B2B-96003,174.33,3,13,0,52.36,1,0,0
ORD-100641,B2B-90230,406.47,7,13,0,84.53,-3,0,0
ORD-100642,B2B-36206,423.79,3,11,0,64.97,-1,0,0
ORD-100643,B2B-69353,80.41,3,10,1,81.53,2,0,0
ORD-100644,B2B-17894,412.29,7,14,1,62.63,-1,0,0
ORD-100645,B2B-84098,156.59,7,13,0,63.07,1,0,0
ORD-100646,B2B-77707,132.1,3,14,0,70.12,-5,0,0
ORD-100647,B2B-99105,503.69,3,9,0,97.75,-2,0,0
ORD-100648,B2B-33181,257.39,3,7,1,70.32,1,0,0
ORD-100649,B2B-97276,198.51,3,7,0,69.14,2,0,0
ORD-100650,B2B-75641,39.25,3,8,1,39.91,2,0,0
ORD-100651,B2B-40085,297.66,3,7,0,60.7,0,0,0
ORD-100652,B2B-74692,309.02,3,13,0,55.4,4,1,1
ORD-100653,B2B-8641,141.06,3,7,1,57.62,1,0,0
ORD-100654,B2B-52522,313.94,3,12,0,65.32,-2,0,0
ORD-100655,B2B-84058,322.72,3,12,0,71.21,-2,0,0
ORD-100656,B2B-70465,465.9,3,13,0,65.76,0,0,0
ORD-100657,B2B-25226,147.8,3,13,0,47.48,4,1,0
ORD-100658,B2B-5625,674.77,3,9,0,92.81,0,0,0
ORD-100659,B2B-62355,200.8,3,12,1,58.25,5,2,1
ORD-100660,B2B-72474,663.97,7,13,1,83.59,0,0,0
ORD-100661,B2B-45330,371.39,3,8,1,76.83,-1,0,0
ORD-100662,B2B-52943,856.21,7,9,0,69.91,2,0,0
ORD-100663,B2B-28375,465.41,3,11,0,81.11,1,0,0
ORD-100664,B2B-17175,699.29,3,14,0,100.32,3,0,0
ORD-100665,B2B-67196,206.28,7,12,1,52.03,1,0,0
ORD-100666,B2B-52943,856.21,7,11,0,81.07,0,0,0
ORD-100667,B2B-26819,325.12,7,13,1,61.04,-5,0,0
ORD-100668,B2B-79642,606.95,3,11,0,98.92,4,1,1
ORD-100669,B2B-83901,378.74,3,11,0,55.35,6,3,1
ORD-100670,B2B-61154,527.14,3,10,0,68.23,2,0,1
ORD-100671,B2B-17175,699.29,3,9,0,78.72,4,1,1
ORD-100672,B2B-16185,106.42,3,9,1,44.55,1,0,0
ORD-100673,B2B-29290,739.67,7,7,0,95.26,2,0,0
ORD-100674,B2B-25910,151.59,3,11,0,57.22,-2,0,0
ORD-100675,B2B-83563,472.14,3,12,0,58.86,5,2,0
ORD-100676,B2B-79418,263.24,3,8,0,62.84,-4,0,0
ORD-100677,B2B-3615,392.89,3,12,0,66.04,0,0,0
ORD-100678,B2B-17175,699.29,3,9,1,71.97,0,0,0
ORD-100679,B2B-72765,873.91,3,9,0,114.9,3,0,0
ORD-100680,B2B-3948,668.85,3,14,1,83.96,3,0,0
ORD-100681,B2B-70880,644.27,3,7,0,84.06,3,0,1
ORD-100682,B2B-70481,569.0,7,11,0,91.57,0,0,0
ORD-100683,B2B-40989,252.61,7,12,0,70.9,0,0,0
ORD-100684,B2B-11521,26.15,3,7,0,44.92,-1,0,0
ORD-100685,B2B-5625,674.77,3,8,1,65.39,2,0,1
ORD-100686,B2B-27189,532.44,3,11,0,64.39,5,2,1
ORD-100687,B2B-46372,848.56,3,9,0,93.37,-3,0,0
ORD-100688,B2B-52943,856.21,7,14,1,88.85,4,0,1
ORD-100689,B2B-76363,555.75,7,10,0,89.61,4,0,0
ORD-100690,B2B-69617,439.75,7,8,0,57.19,6,0,0
ORD-100691,B2B-34427,212.11,3,13,1,62.59,1,0,0
ORD-100692,B2B-35688,329.31,7,11,0,76.54,-2,0,0
ORD-100693,B2B-41706,65.65,7,9,0,57.79,0,0,0
ORD-100694,B2B-25749,212.64,7,11,1,60.64,4,0,0
ORD-100695,B2B-41054,470.71,7,10,1,81.39,2,0,0
ORD-100696,B2B-65614,319.56,3,12,1,61.83,-2,0,0
ORD-100697,B2B-89899,618.63,3,14,0,82.81,2,0,0
ORD-100698,B2B-79786,588.46,7,8,0,86.77,2,0,0
ORD-100699,B2B-88360,120.26,7,13,1,60.18,0,0,0
ORD-100700,B2B-70994,301.53,7,11,1,74.02,3,0,0
ORD-100701,B2B-56377,536.78,3,10,1,62.23,0,0,0
ORD-100702,B2B-36952,659.01,7,9,0,73.47,6,0,0
ORD-100703,B2B-73101,574.65,3,11,1,64.55,0,0,0
ORD-100704,B2B-48439,187.34,3,12,1,53.02,1,0,0
ORD-100705,B2B-91629,222.93,3,7,0,54.22,3,0,0
ORD-100706,B2B-5625,674.77,3,9,1,87.44,0,0,0
ORD-100707,B2B-42641,304.19,3,10,0,53.64,-3,0,0
ORD-100708,B2B-78955,132.63,3,14,1,56.28,-2,0,0
ORD-100709,B2B-72466,270.49,3,8,0,57.65,2,0,0
ORD-100710,B2B-55267,417.67,3,7,1,66.57,2,0,0
ORD-100711,B2B-19402,198.91,7,8,0,64.18,-1,0,0
ORD-100712,B2B-15887,234.39,7,8,1,65.36,0,0,0
ORD-100713,B2B-97673,665.56,3,13,0,83.37,6,3,0
ORD-100714,B2B-62355,200.8,3,13,0,52.76,0,0,0
ORD-100715,B2B-20256,276.38,3,9,0,67.23,0,0,0
ORD-100716,B2B-88506,379.24,3,13,0,74.87,2,0,0
ORD-100717,B2B-9933,318.11,7,14,0,61.64,2,0,0
ORD-100718,B2B-83416,207.08,3,11,0,69.08,2,0,0
ORD-100719,B2B-19617,408.26,7,12,0,66.74,1,0,0
ORD-100720,B2B-93157,103.37,3,11,0,53.67,0,0,0
ORD-100721,B2B-16966,232.76,3,14,0,72.14,0,0,0
ORD-100722,B2B-24203,156.46,3,9,0,70.12,0,0,0
ORD-100723,B2B-34548,666.29,7,13,1,101.38,0,0,0
ORD-100724,B2B-11884,732.96,3,7,0,85.13,4,1,1
ORD-100725,B2B-1530,38.68,3,9,0,55.08,-1,0,0
ORD-100726,B2B-92368,113.13,3,12,0,66.23,2,0,0
ORD-100727,B2B-84692,682.93,3,13,1,90.23,1,0,0
ORD-100728,B2B-532,57.73,7,8,0,50.66,1,0,0
ORD-100729,B2B-18191,239.43,3,13,0,63.84,0,0,0
ORD-100730,B2B-10589,206.53,7,13,0,51.96,-1,0,0
ORD-100731,B2B-24999,573.77,7,11,0,71.39,3,0,0
ORD-100732,B2B-2773,223.95,3,11,1,61.59,1,0,0
ORD-100733,B2B-35219,290.88,3,13,0,52.01,-2,0,0
ORD-100734,B2B-55547,437.05,3,8,0,70.27,3,0,0
ORD-100735,B2B-84692,682.93,3,14,0,84.39,-2,0,0
ORD-100736,B2B-71874,624.67,3,9,1,80.17,0,0,0
ORD-100737,B2B-57770,398.92,3,7,0,87.4,-3,0,0
ORD-100738,B2B-68926,258.66,3,11,0,68.76,-1,0,0
ORD-100739,B2B-41547,272.28,3,8,1,81.89,-2,0,0
ORD-100740,B2B-16615,353.55,3,14,0,59.4,2,0,0
ORD-100741,B2B-68926,258.66,3,13,0,46.21,2,0,0
ORD-100742,B2B-52522,313.94,3,7,0,64.48,2,0,0
ORD-100743,B2B-40989,252.61,7,9,1,58.54,-3,0,0
ORD-100744,B2B-14205,93.91,7,9,1,59.91,-1,0,0
ORD-100745,B2B-5963,539.47,3,9,1,74.09,0,0,0
ORD-100746,B2B-21323,105.37,3,13,1,53.45,-2,0,0
ORD-100747,B2B-30729,556.38,3,11,0,62.92,-2,0,0
ORD-100748,B2B-70116,289.27,7,7,0,67.75,-1,0,0
ORD-100749,B2B-41342,247.72,3,10,0,57.85,0,0,0
ORD-100750,B2B-83562,229.29,7,12,0,41.78,-1,0,0
ORD-100751,B2B-52871,625.46,3,11,1,81.55,3,0,0
ORD-100752,B2B-41777,60.38,7,12,0,52.8,0,0,0
ORD-100753,B2B-83025,664.33,3,8,0,66.96,1,0,0
ORD-100754,B2B-13926,662.59,3,7,0,96.16,-2,0,0
ORD-100755,B2B-469,568.96,7,13,0,73.28,-3,0,0
ORD-100756,B2B-97922,843.37,7,12,1,87.19,3,0,0
ORD-100757,B2B-5963,539.47,3,14,0,69.08,-2,0,0
ORD-100758,B2B-7824,603.55,3,14,0,84.89,-4,0,0
ORD-100759,B2B-25749,212.64,7,12,0,57.62,2,0,0
ORD-100760,B2B-68212,41.47,3,12,0,51.21,-4,0,0
ORD-100761,B2B-55547,437.05,3,7,0,61.27,-2,0,0
ORD-100762,B2B-60586,738.48,3,13,0,81.42,2,0,0
ORD-100763,B2B-77707,132.1,3,9,1,59.8,-1,0,0
ORD-100764,B2B-6337,362.09,7,8,0,81.14,0,0,0
ORD-100765,B2B-16020,32.56,3,7,0,53.83,0,0,0
ORD-100766,B2B-11265,241.54,3,12,1,58.82,0,0,0
ORD-100767,B2B-44951,832.42,3,10,0,82.71,-1,0,0
ORD-100768,B2B-18191,239.43,3,8,1,45.97,-2,0,0
ORD-100769,B2B-1575,313.76,3,14,0,57.01,1,0,0
ORD-100770,B2B-87571,271.95,3,8,1,43.91,0,0,0
ORD-100771,B2B-23833,421.56,3,12,0,84.08,2,0,0
ORD-100772,B2B-37132,667.08,7,13,0,84.33,-1,0,0
ORD-100773,B2B-33006,288.71,3,12,1,63.49,0,0,0
ORD-100774,B2B-74695,672.08,3,11,0,82.37,0,0,0
ORD-100775,B2B-29290,739.67,7,13,1,85.64,2,0,1
ORD-100776,B2B-43127,363.12,7,8,0,70.85,0,0,0
ORD-100777,B2B-59929,145.95,3,12,1,51.64,3,0,0
ORD-100778,B2B-93002,216.77,3,9,0,65.71,-2,0,0
ORD-100779,B2B-51530,257.73,3,7,0,71.5,0,0,0
ORD-100780,B2B-76481,188.56,3,9,1,54.15,0,0,0
ORD-100781,B2B-45159,438.13,3,10,0,85.11,-3,0,0
ORD-100782,B2B-26090,685.13,7,8,0,88.05,4,0,0
ORD-100783,B2B-16876,560.95,3,10,1,74.68,0,0,0
ORD-100784,B2B-11907,272.23,7,13,0,49.89,2,0,1
ORD-100785,B2B-36771,443.33,3,14,0,86.22,-2,0,0
ORD-100786,B2B-19402,198.91,7,10,0,45.61,0,0,0
ORD-100787,B2B-40012,70.68,7,8,0,61.54,0,0,0
ORD-100788,B2B-17434,572.59,3,10,0,77.12,0,0,0
ORD-100789,B2B-83563,472.14,3,14,0,59.77,-1,0,0
ORD-100790,B2B-39279,220.21,7,14,0,53.12,0,0,0
ORD-100791,B2B-38648,104.04,3,14,0,54.75,-2,0,0
ORD-100792,B2B-69617,439.75,7,10,0,88.52,1,0,1
ORD-100793,B2B-30067,209.94,7,11,0,84.64,3,0,0
ORD-100794,B2B-77562,194.73,7,8,0,44.97,-2,0,0
ORD-100795,B2B-11784,537.63,7,11,0,75.52,1,0,0
ORD-100796,B2B-62843,82.28,7,14,0,56.54,2,0,0
ORD-100797,B2B-14205,93.91,7,11,1,38.0,0,0,0
ORD-100798,B2B-28602,223.1,3,13,1,62.91,0,0,0
ORD-100799,B2B-62271,288.22,7,8,0,63.39,0,0,0
ORD-100800,B2B-33671,831.52,7,14,0,89.95,-5,0,0
ORD-100801,B2B-74340,697.85,7,9,1,88.87,5,0,0
ORD-100802,B2B-27599,705.12,3,14,0,66.18,-1,0,0
ORD-100803,B2B-70408,324.91,3,8,1,60.69,3,0,1
ORD-100804,B2B-82260,634.11,7,12,1,88.81,4,0,0
ORD-100805,B2B-30184,318.79,7,14,0,76.88,0,0,0
ORD-100806,B2B-65084,218.58,7,7,0,51.5,4,0,0
